0.101454,0.0230763,0.546006,0.0310334,0.0307978,0.534851,0.0187721,0.00325796,0.232378,0.017178,-0.00427406,0.237824
0.0360851,0.00727151,0.300072,0.0136612,0.00951742,0.295572,0.0098252,0.00170577,0.162263,0.00890021,-0.00241639,0.164915
0.0186341,0.0035158,0.205077,0.00809568,0.00451529,0.201165,0.00605388,0.000889776,0.12521,0.00547087,-0.00135811,0.126727
0.011639,0.0019958,0.171089,0.00505642,0.00350753,0.167474,0.00488683,0.000801322,0.112187,0.00449037,-0.00112083,0.113375
0.00680874,0.00132546,0.147895,0.00299774,0.00250234,0.145028,0.00342023,0.000692966,0.101274,0.00317291,-0.000856061,0.102248
0.0044667,0.0013264,0.137108,0.00199924,0.00174288,0.134498,0.00195269,0.00051196,0.0934489,0.001782,-0.00058058,0.0943089
0.00318395,0.00105619,0.128903,0.00151184,0.00151827,0.126594,0.00169213,0.000475808,0.0900525,0.00157478,-0.000480327,0.0908956
0.00231715,0.000910175,0.125552,0.00110792,0.00141253,0.123485,0.00146118,0.000467414,0.0886611,0.00137653,-0.000424952,0.0895513
0.00202374,0.000911676,0.1264,0.00108563,0.00133831,0.124522,0.00134847,0.000448942,0.0891631,0.00128626,-0.00036546,0.0901645
0.00143207,0.00102269,0.13218,0.000662728,0.00132812,0.130465,0.000938055,0.000451654,0.091156,0.000883732,-0.000334104,0.092336
0.00145281,0.00126436,0.142813,0.000767776,0.00138068,0.141276,0.00081205,0.000451783,0.0957653,0.000765247,-0.000290107,0.0972369
0.00145118,0.00136338,0.159178,0.000797296,0.00182404,0.157946,0.0011147,0.000572926,0.104268,0.00108628,-0.000345372,0.106237
0.00188237,0.00181731,0.189433,0.00113325,0.00258634,0.188504,0.00154286,0.000737723,0.117402,0.00153678,-0.000422016,0.120149
0.00163088,0.00368076,0.253414,0.000681685,0.00393282,0.254042,0.00101968,0.000920616,0.136842,0.000992541,-0.000459877,0.141141
0.00445657,0.013438,0.475835,0.00194337,0.0129664,0.485212,0.00156354,0.00156551,0.183836,0.00155812,-0.00068639,0.192562
0.00129727,0.0866773,1.29017,-0.0185921,0.0989547,1.41168,0.00461394,0.00333528,0.254172,0.00502765,-0.00171843,0.272977
-10.3708,6.11928,40.7898,-11.1798,-4.62654,43.3945,0.0325419,0.0221164,0.53663,0.0434807,-0.0202034,0.63599
-29.664,15.5875,111.881,-30.5527,-14.6587,115.197,-2.00436,4.67165,20.7131,-5.57495,-7.68602,37.2485
-52.5318,26.3527,191.788,-53.5612,-25.9377,196.15,-29.1103,25.4006,143.847,-33.0789,-28.3002,163.572
-82.0658,40.2058,294.838,-83.2181,-40.2828,300.294,-66.1437,54.5398,317.43,-70.2261,-56.7891,339.513
-103.581,49.9392,367.353,-104.922,-50.2711,373.91,-93.518,76.686,448.544,-97.7955,-78.3309,473.014
-132.581,63.3733,465.876,-134.085,-63.9678,473.602,-130.254,106.626,625.582,-134.692,-107.187,652.752
-163.846,77.8854,571.24,-165.513,-78.6455,580.177,-170.296,139.785,820.951,-174.898,-138.884,851.095
-187.439,86.2267,648.134,-192.925,-100.366,688.155,-211.835,173.73,1027,-215.2,-172.206,1053.54
-191.214,109.086,720.694,-188.374,-110.266,713.156,-234.941,215.524,1247.36,-237.611,-214.327,1274.58
-173.878,76.4983,543.726,-170.74,-75.4627,531.041,-203.567,157.724,921.761,-205.424,-154.492,935.579
-166.813,71.3065,499.534,-164.294,-71.173,490.243,-185.614,135.624,774.844,-186.647,-132.657,781.811
-161.544,67.0888,461.866,-159.474,-67.6491,455.248,-168.497,116.837,654.233,-169.07,-114.587,657.479
-158.575,64.045,432.162,-156.767,-65.0849,427.353,-154.755,103.217,570.327,-154.956,-101.71,571.946
-149.049,59.599,409.897,-147.223,-59.5557,404.651,-143.399,89.6343,501.836,-143.026,-87.8957,500.371
-153.398,59.815,421.621,-151.564,-60.3336,417.056,-149.587,90.0759,517.583,-148.732,-89.1549,517.947
-149.55,56.4241,406.379,-148.038,-57.3593,403.554,-145.494,83.5924,483.359,-145.17,-83.1398,483.559
-155.762,57.3533,413.097,-154.283,-58.7279,410.866,-151.062,83.5864,477.65,-150.907,-83.9058,478.514
-152.573,55.4373,399.664,-151.063,-56.8475,397.616,-148.053,79.7433,453.397,-147.866,-80.4469,454.245
-158.312,56.5877,404.694,-156.696,-58.1507,402.707,-154.646,80.4194,451.085,-154.246,-81.5928,451.527
-160.149,56.4945,398.708,-158.479,-58.0831,396.785,-158.1,79.6265,438.969,-157.54,-81.2219,439.091
-164.713,57.3531,404.504,-162.985,-58.9979,402.664,-164.695,80.3459,440.073,-164.087,-82.4751,440.218
-162.974,56.1896,394.928,-161.265,-57.7742,393.225,-165.312,78.3967,425.824,-164.718,-80.9665,426.123
-164.286,56.1306,392.855,-162.606,-57.7078,391.284,-169.216,78.0496,420.354,-168.625,-81.1346,420.818
-165.573,56.1354,391.546,-163.888,-57.6812,390.058,-173.12,77.7996,416.066,-172.526,-81.3819,416.662
-165.309,55.5936,387.172,-163.67,-57.1263,385.83,-175.758,76.8166,408.477,-175.187,-80.9039,409.24
