456602590.175626,66326.76888800344,-11753.80358436441,822.6914909538233,16152.41276353757,-110948.3047758344,692372.2259994342,251276156.6158298,48821033.04206795,-6038250.66154117
66326.76888800343,23804.13830388841,885.9415910101208,54.62794629649775,19346.90905960782,-156.4576915146041,66171.43825919923,210886.0788143418,-28389.63852516238,-2891.476577051438
-11753.80358436441,885.9415910101212,18345.22795206519,429.6775744960635,9082.236352429454,-21761.80724172913,-2940.155293031161,-8204.851557326077,-62057.29112107964,56258.15886285937
822.6914909538237,54.62794629649775,429.6775744960626,16790.63074185059,-1219.500230610699,-13219.64433806046,4831.010962817939,-14470.81075153062,-53169.94221128682,23523.14076368541
16152.41276353756,19346.90905960782,9082.236352429454,-1219.500230610699,239749.438723598,370187.2840205948,9613.150346055649,396963.8556234762,992669.6077243348,-1326.100478372241
-110948.3047758344,-156.4576915145968,-21761.80724172913,-13219.64433806046,370187.2840205948,1661800.00414567,-324808.2616996854,236946.7611671277,4549962.163163303,-1093388.123876503
692372.2259994342,66171.43825919923,-2940.15529303116,4831.010962817939,9613.150346055649,-324808.2616996855,832593.5026323773,1888557.722895783,-1399362.73514556,-76571.36802255522
251276156.6158298,210886.0788143418,-8204.851557326079,-14470.81075153062,396963.8556234763,236946.7611671277,1888557.722895783,1423674295.663412,-1983505.4037871,-26603045.96562713
48821033.04206795,-28389.63852516238,-62057.29112107963,-53169.94221128682,992669.6077243348,4549962.163163304,-1399362.73514556,-1983505.403787098,2805728392.984157,-54517286.03538952
-6038250.66154117,-2891.476577051438,56258.15886285937,23523.14076368541,-1326.100478372263,-1093388.123876503,-76571.36802255522,-26603045.96562712,-54517286.03538952,5959063.641404623
