0.0322352,-0.000902755,0.252977,-0.00249147,0.184109,0.0133771,0.982812,0.0222081,0.646397,-2.2381,-0.0222234,0.646392,-2.23813,0.035192,0.386292,-1.42531,-0.0352251,0.386318,-1.42531,0.957028,-2.16624,-3.00759,-3.38846,-0.00350353,-0.00902332,-0.0142211,0.0255542,2.72812e-05,-0.102322,-0.0599455,-0.000110691,-0.0308582,0.00153096,-4.14158,-0.000127105,0.146797,3.66937,3.86085,-0.147825,3.66916,3.85954,-0.0951332,9.12295,-6.27957,0.0947321,9.12225,-6.27976,0,0,0,0,0,0,0,0,0,0
0.0322352,-0.000902755,0.252977,-0.00249147,0.184109,0.0133771,0.982812,0.0222081,0.646397,-2.2381,-0.0222234,0.646392,-2.23813,0.035192,0.386292,-1.42531,-0.0352251,0.386318,-1.42531,0.956706,-2.18977,-3.0052,-3.39129,-0.00335795,-0.00917222,-0.0129773,0.0270225,2.48015e-05,-0.10211,-0.0599455,-0.000110691,-0.0308582,0.00153096,-4.14158,-0.000127105,0.146797,3.66937,3.86085,-0.147825,3.66916,3.85954,-0.0951332,9.12295,-6.27957,0.0947321,9.12225,-6.27976,0,0,0,0,0,0,0,0,0,0
0.0311792,-0.0009152,0.253386,-0.00244188,0.159433,0.0134556,0.987114,0.0210824,0.690436,-2.19118,-0.0199152,0.690322,-2.19094,0.0356977,0.477865,-1.4943,-0.0345992,0.477723,-1.49395,0.956706,-2.18977,-3.0052,-3.39129,-0.00335795,-0.00917222,-0.0129773,0.0270225,2.48015e-05,-0.10211,-0.113237,0.00162687,0.00277489,-0.0570276,-5.00952,-0.00653476,-0.112572,4.40391,4.69173,0.230817,4.39307,4.71906,0.050567,9.15735,-6.89911,0.062592,9.14055,-6.86354,0,0,0,0,0,0,0,0,0,0
0.0297761,-0.000932443,0.253819,-0.00244241,0.132534,0.0135283,0.991083,0.0202437,0.731418,-2.13722,-0.0176488,0.731149,-2.13659,0.0353786,0.554535,-1.54787,-0.0328689,0.554239,-1.5471,0.956706,-2.18977,-3.0052,-3.39129,-0.00335795,-0.00917222,-0.0129773,0.0270225,2.48015e-05,-0.10211,-0.14685,0.00208338,0.000948189,-0.072878,-5.43758,-0.009494,-0.0838711,4.09818,5.39639,0.226638,4.08266,5.43499,-0.0319105,7.66701,-5.35666,0.173034,7.65157,-5.31487,0,0,0,0,0,0,0,0,0,0
0.0280935,-0.00096081,0.253957,-0.00239802,0.10505,0.0135831,0.994371,0.0196075,0.767471,-2.08161,-0.0157962,0.767042,-2.08059,0.036112,0.619022,-1.59768,-0.0323774,0.618487,-1.59649,0.956706,-2.18977,-3.0052,-3.39129,-0.00335795,-0.00917222,-0.0129773,0.0270225,2.48015e-05,-0.10211,-0.166798,0.00176917,-0.0263404,-0.0654184,-5.53586,-0.0102857,-0.0636198,3.60532,5.5612,0.185269,3.58935,5.60005,0.0733435,6.44874,-4.98104,0.0491449,6.42478,-4.9392,0,0,0,0,0,0,0,0,0,0
0.0263687,-0.000995666,0.254295,-0.00232097,0.0809822,0.0136072,0.99662,0.019249,0.793533,-2.0302,-0.0145279,0.792949,-2.02887,0.0373373,0.682214,-1.65166,-0.0327076,0.681444,-1.65002,0.956706,-2.18977,-3.0052,-3.39129,-0.00335795,-0.00917222,-0.0129773,0.0270225,2.48015e-05,-0.10211,-0.175795,0.00118761,0.00123332,-0.0494923,-4.83445,-0.0112487,-0.0358412,2.60618,5.14046,0.126824,2.59065,5.17192,0.122524,6.3192,-5.39773,-0.0330208,6.29575,-5.35277,0,0,0,0,0,0,0,0,0,0
0.0247702,-0.00103206,0.254978,-0.00222351,0.061638,0.0136033,0.998003,0.0190073,0.811128,-1.98611,-0.0136886,0.810427,-1.98457,0.0383296,0.732346,-1.6939,-0.0331248,0.731439,-1.69204,0.956706,-2.18977,-3.0052,-3.39129,-0.00335795,-0.00917222,-0.0129773,0.0270225,2.48015e-05,-0.10211,-0.168002,0.000574978,0.0448929,-0.0325153,-3.87866,-0.0119414,-0.0241734,1.75952,4.40915,0.0839278,1.74781,4.42982,0.099233,5.01316,-4.22391,-0.0417131,4.99949,-4.20263,0,0,0,0,0,0,0,0,0,0
0.0233259,-0.00106885,0.255832,-0.00211143,0.0463981,0.0135824,0.998828,0.0186202,0.82471,-1.95042,-0.0129657,0.823988,-1.9488,0.0390688,0.770354,-1.72478,-0.033552,0.769335,-1.7228,0.956706,-2.18977,-3.0052,-3.39129,-0.00335795,-0.00917222,-0.0129773,0.0270225,2.48015e-05,-0.10211,-0.152861,3.2859e-05,0.0693671,-0.0184663,-3.05249,-0.011811,-0.0387103,1.35826,3.56862,0.0722929,1.35606,3.5773,0.073922,3.80082,-3.08849,-0.0427211,3.78957,-3.07579,0,0,0,0,0,0,0,0,0,0
0.0220175,-0.00110543,0.256719,-0.00199235,0.0345079,0.0135522,0.999311,0.0181296,0.835429,-1.92127,-0.0123112,0.834798,-1.91967,0.0395983,0.798763,-1.74727,-0.0339668,0.797649,-1.74523,0.956706,-2.18977,-3.0052,-3.39129,-0.00335795,-0.00917222,-0.0129773,0.0270225,2.48015e-05,-0.10211,-0.13764,-0.000354274,0.0777771,-0.00802749,-2.38008,-0.0112626,-0.0490624,1.07183,2.91546,0.0654492,1.08103,2.91312,0.0529518,2.84085,-2.24923,-0.0414829,2.83139,-2.2426,0,0,0,0,0,0,0,0,0,0
0.0208309,-0.00113944,0.257481,-0.0019026,0.0254802,0.0135161,0.999582,0.0174331,0.844797,-1.89924,-0.0113892,0.844395,-1.89778,0.0400078,0.819389,-1.76368,-0.0343096,0.818169,-1.76157,0.956706,-2.18977,-3.0052,-3.39129,-0.00335795,-0.00917222,-0.0129773,0.0270225,2.48015e-05,-0.10211,-0.123065,-0.000410671,0.068942,-0.00617592,-1.80642,-0.0109135,-0.0696475,0.936811,2.20291,0.0922007,0.959694,2.18919,0.0409456,2.06261,-1.64065,-0.0342793,2.05202,-1.63386,0,0,0,0,0,0,0,0,0,0
0.0197461,-0.00117402,0.258086,-0.00180008,0.0185566,0.013477,0.999735,0.0168987,0.85105,-1.88007,-0.0107616,0.850997,-1.8788,0.040272,0.83447,-1.77602,-0.0346578,0.833164,-1.77389,0.956706,-2.18977,-3.0052,-3.39129,-0.00335795,-0.00917222,-0.0129773,0.0270225,2.48015e-05,-0.10211,-0.111095,-0.00070814,0.0556256,0.00203721,-1.38521,-0.0103575,-0.0534377,0.625352,1.91726,0.0627644,0.660224,1.89716,0.026416,1.50812,-1.23343,-0.0348214,1.4995,-1.23196,0,0,0,0,0,0,0,0,0,0
0.0187581,-0.00119967,0.258469,-0.00176139,0.0133613,0.0134505,0.999819,0.0164744,0.855309,-1.86556,-0.0103208,0.854778,-1.8636,0.0405557,0.845294,-1.78563,-0.0348794,0.8439,-1.78343,0.956706,-2.18977,-3.0052,-3.39129,-0.00335795,-0.00917222,-0.0129773,0.0270225,2.48015e-05,-0.10211,-0.100009,-1.90273e-05,0.0351487,-0.00613883,-1.03918,-0.00723796,-0.0424382,0.42583,1.45088,0.0440801,0.378078,1.52081,0.0283724,1.08237,-0.961589,-0.022159,1.07364,-0.954291,0,0,0,0,0,0,0,0,0,0
