3993049.535765687,1787.168859661894,10677.44087820493,5477.172830171152,31876.66903177065,-22314.40590395017,-5598.050204481979,1745402.024423583,407323.3347251464,-103439.264051972
1787.168859661893,18252.99374352738,-25.70259118477425,222.6567123491416,76.17458039555498,-197.2174297198428,-1182.258904874022,31381.63344452326,118.6980282598923,45.74380879313919
10677.44087820493,-25.70259118477437,23544.13352041188,3723.044597937038,4379.35831377147,-3943.810137460015,-854.1320968902605,-6371.189318226056,-15735.40784185102,73552.359920331
5477.172830171153,222.6567123491416,3723.044597937037,17930.42015022443,72.01677808768044,-2282.793869272652,-1649.327235317147,930.1808748290762,-10054.89494122347,35103.20623322122
31876.66903177065,76.17458039555498,4379.358313771471,72.01677808768044,578729.2888561935,-62400.34892527125,-65720.69198992504,204935.3276002573,571314.9140041784,59947.88273267374
-22314.40590395017,-197.2174297198429,-3943.810137460016,-2282.793869272652,-62400.34892527125,80432.10124692124,6651.245705147949,-169289.6031506838,114970.8707993795,40925.96456800619
-5598.050204481979,-1182.258904874022,-854.1320968902605,-1649.327235317148,-65720.69198992502,6651.245705147949,305755.2021938736,-63600.8215800443,8840.852880773324,324896.1173823866
1745402.024423583,31381.63344452327,-6371.189318226056,930.1808748290757,204935.3276002574,-169289.6031506838,-63600.8215800443,18216705.81528848,25139.31160175236,221774.8682488149
407323.3347251465,118.6980282598923,-15735.40784185102,-10054.89494122347,571314.9140041784,114970.8707993795,8840.852880773353,25139.31160175236,33837724.94474915,4228485.302693429
-103439.2640519719,45.74380879313897,73552.359920331,35103.20623322123,59947.88273267374,40925.96456800618,324896.1173823866,221774.8682488147,4228485.302693428,16195971.49374672
