-0.186903,-0.130086,0.706706,1.46123,-8.86812,13.9991,7.4243,5.72604,25.5949,-10.6112,10.8277,25.5864
-2.14582,1.98172,102.524,-11.3482,-21.1543,55.966,22.8585,27.7148,87.798,-5.74787,8.94629,19.0601
21.4121,21.6252,125.356,-9.21103,-15.804,45.35,16.0035,15.9128,58.4109,-7.68131,10.616,23.1073
11.3281,2.71101,84.4281,-10.674,-16.8134,41.3014,14.7386,15.6001,55.7049,-9.0166,10.502,24.2184
11.5802,2.29249,84.0521,-11.1939,-17.6962,41.8619,13.9305,14.947,54.1914,-9.30278,10.4382,24.2294
11.0286,2.1447,84.4156,-11.513,-17.6161,42.2903,13.6807,14.6645,54.8415,-9.39353,10.1297,24.1311
10.7392,1.95788,84.548,-11.8834,-17.9721,42.8888,14.3019,14.7722,55.338,-9.83896,10.173,24.7109
10.8556,1.90326,85.2244,-12.6174,-17.901,43.3325,13.8979,14.2973,54.3218,-9.63121,9.61609,25.1881
10.6718,1.06291,83.7055,-12.5968,-18.2194,43.7272,13.9584,14.0817,54.3229,-10.2798,9.76134,24.5889
11.3928,1.22263,84.3208,-13.2471,-18.2041,44.6219,14.941,14.4463,56.5188,0.402206,-0.187576,2.40773
11.2568,1.01337,84.4934,-13.4978,-18.4886,44.9346,15.182,14.0055,56.0721,0.318417,-0.260667,1.58158
11.8071,1.22001,84.2923,-13.0251,-18.7926,44.8798,15.4821,14.1878,55.6129,0.258586,-0.26787,1.38727
11.4427,0.674813,84.0653,-13.4347,-19.2609,45.3336,15.2433,13.6011,55.0607,0.3394,-0.391549,1.75723
12.175,0.889076,84.251,-13.3016,-19.4895,45.2206,15.2562,13.3941,54.8354,0.447835,-0.772124,4.08773
11.748,1.08953,84.7459,-13.083,-19.7048,45.6475,15.2839,13.2592,54.5621,-10.2251,9.31369,25.5886
12.3483,0.868195,84.4397,-13.9377,-19.5864,46.1251,14.8907,13.1895,54.1075,-11.4138,10.8203,27.5128
12.3981,1.39305,85.0422,-13.8123,-19.7768,45.8864,14.7192,13.078,53.3284,-9.94746,8.84286,23.8902
13.3975,0.409868,81.9999,-13.4093,-20.2481,46.7538,15.2161,12.44,50.5531,-10.0437,9.68019,24.6571
12.9898,-1.49208,76.944,-8.50472,-20.4986,47.4617,13.3296,10.8038,45.0195,-8.5873,10.8886,25.3926
13.593,-2.97356,73.7831,-8.63923,-20.8061,48.2272,12.9508,9.50427,40.5276,-6.32452,12.3133,26.0158
12.9005,-4.25781,71.6073,-3.60959,-21.2978,48.7675,13.1548,9.26115,39.2815,-5.09585,12.9153,26.4748
12.3432,-4.30278,71.0916,1.19972,-21.5677,49.1023,12.7832,8.67053,38.1836,-4.03145,12.8615,26.767
9.62063,-7.51759,58.9069,4.04031,-20.4819,54.4259,-2.67354,-1.93473,7.44963,-6.8088,15.8175,33.7417
7.54808,-14.1085,45.2762,-0.0621033,-17.1396,68.1744,0.461372,-0.742833,2.26602,-15.9242,20.5871,46.7348
9.40481,-16.0257,43.8452,-10.3476,-11.9542,78.3237,0.0736021,-0.54237,1.48484,-4.26462,20.0653,47.7677
11.1311,-15.5882,47.7205,-10.9139,-9.93192,75.0524,0.0732049,-0.472244,1.24505,-12.19,17.7383,45.4477
3.89621,-15.6246,49.8125,-10.8297,-10.6851,66.0048,-0.0431999,-1.03343,2.00791,-14.7612,21.0606,50.9893
6.33119,-14.3889,50.5357,-15.8759,-7.58856,77.0197,-0.215956,-2.19838,3.74899,-17.9515,20.6386,52.9664
8.07368,-14.52,50.7898,-12.1241,-7.34853,75.7102,-0.721015,-3.45282,5.83917,-17.5117,21.3477,54.9451
9.11949,-12.3697,56.3381,-16.449,-8.96133,69.9565,-0.776405,-5.23786,9.32859,-19.7401,21.9027,57.7995
9.66096,-10.3696,62.3153,-19.9694,-8.27313,78.1243,5.6117,0.0655523,24.0752,-15.5864,20.6253,53.9765
10.7183,-10.4005,65.2862,-10.885,-10.7566,69.1414,10.589,7.40238,36.7079,-16.6192,20.5289,55.4438
11.6752,-9.49185,67.0878,-15.1879,-9.54639,78.1862,9.88042,6.33525,34.9106,-16.5876,19.9675,55.6044
15.5244,-9.47369,66.7353,-8.76239,-10.9735,69.0167,11.1212,8.66614,38.0443,-15.473,20.3413,54.805
9.74217,-10.1357,66.0496,-6.18293,-10.792,72.3663,12.3049,9.05623,40.4069,-14.0232,19.5943,54.9062
13.0653,-11.7283,64.5005,-10.4851,-8.22069,77.8013,11.2782,8.99884,39.5684,-13.8886,19.0922,53.6795
11.656,-13.8714,61.0969,-10.9978,-7.74079,77.1791,8.55859,8.15695,35.2857,-13.9084,18.2895,50.6578
10.311,-14.0575,59.8176,-5.80503,-9.00086,72.1365,10.8451,7.50127,34.4003,-12.1047,17.477,47.8816
8.50199,-14.7466,60.357,-2.13587,-9.7804,70.8985,10.1702,6.99306,33.4725,-10.2493,17.5094,47.3276
7.4237,-15.7832,59.7904,-6.40132,-9.06092,75.1819,8.69911,6.35113,32.3112,-8.4361,15.5628,44.5367
9.26457,-15.4431,61.228,-6.44656,-9.93087,73.2405,10.8635,6.52637,31.9351,-7.99217,14.7695,42.7774
7.35596,-16.1914,59.027,-7.53336,-8.10693,75.1243,8.93971,5.71556,29.3155,-7.43633,14.1971,41.8137
7.19538,-15.8721,57.95,-7.10545,-6.91295,76.121,7.64479,5.19769,27.9379,-7.17754,14.4857,41.0465
6.95132,-15.4168,58.4159,-9.42869,-6.4692,76.7066,7.27743,4.97288,25.7474,-5.24714,15.1337,40.933
7.83957,-15.4024,58.2032,-7.62626,-6.1465,76.9217,7.31179,5.17349,25.9859,-7.75422,14.5168,41.2289
