1769709164457448053,-0.05464111268520355,-0.7263112664222717,0.9251129627227783,-0.07273273915052414,-0.07741717249155045,0.04968154430389404,-0.9931003451347351,-0.5629385709762573,0.1999918818473816,0.10933143645524979,0.853046715259552,-0.015670429915189743,-0.09546986222267151,-0.3133564889431,-0.37807512283325195,-0.2370365560054779,0.786702036857605,-0.35183513164520264,0.16817604005336761,0.13168251514434814,0.10939733684062958,0.2510177791118622,-1.1995849609375,-0.12700961530208588,-0.1946597695350647,1.1235570907592773,0.642642080783844,0.13660818338394165,-0.11152520030736923,-1.4180095195770264,-0.4906933307647705,1.0709582567214966,1.0074059963226318,-0.10036788880825043,-0.015567508526146412,0.0598612055182457,0.0,0.0,0.0,0.0,0.0,0.0
1769709164462441423,-0.05548516660928726,-0.7309394478797913,0.9248270392417908,-0.08067496865987778,-0.0887104794383049,0.030176306143403053,-0.9923263192176819,-0.5895616412162781,0.21298810839653015,0.1262052208185196,0.8909445405006409,0.0055563985370099545,-0.09314621239900589,-0.31268322467803955,-0.3802568018436432,-0.24793756008148193,0.7793645262718201,-0.3552173972129822,0.1672724336385727,0.12939248979091644,0.11192972958087921,0.2561042904853821,-1.2138701677322388,-0.13620151579380035,-0.20174244046211243,1.1255464553833008,0.6445475816726685,0.1368718296289444,-0.11147726327180862,-1.4313240051269531,-0.5099759101867676,1.0875085592269897,1.0045896768569946,-0.11168099194765091,-0.014177338220179081,0.06031660735607147,0.0,0.0,0.0,0.0,0.0,0.0
1769709164467441302,-0.05548516660928726,-0.7309394478797913,0.9248270392417908,-0.08067496865987778,-0.0887104794383049,0.030176306143403053,-0.9923263192176819,-0.6167898178100586,0.22718596458435059,0.14416375756263733,0.9258426427841187,0.01738419383764267,-0.09353742003440857,-0.3103737235069275,-0.3802482783794403,-0.25911977887153625,0.7735950350761414,-0.3556056618690491,0.16394133865833282,0.1290844827890396,0.11673655360937119,0.2585815191268921,-1.226321816444397,-0.1436557173728943,-0.20889702439308167,1.125462532043457,0.6460935473442078,0.13826200366020203,-0.10837335139513016,-1.4428287744522095,-0.5278204083442688,1.0978748798370361,1.004865288734436,-0.12323378771543503,-0.014141385443508625,0.060160811990499496,0.0,0.0,0.0,0.0,0.0,0.0
1769709164472583743,-0.05589378997683525,-0.7349364161491394,0.9251282215118408,-0.08524501323699951,-0.09778717905282974,0.012638447806239128,-0.9914692044258118,-0.6525571346282959,0.2451591044664383,0.17272867262363434,0.9667743444442749,0.026052722707390785,-0.09097985923290253,-0.3082091212272644,-0.38045281171798706,-0.27752023935317993,0.7660529613494873,-0.3523311913013458,0.15746191143989563,0.12754441797733307,0.12251920998096466,0.26148512959480286,-1.24326753616333,-0.15190085768699646,-0.21651899814605713,1.1257262229919434,0.6466927528381348,0.138765349984169,-0.10585666447877884,-1.457880973815918,-0.5479779243469238,1.1088284254074097,1.005308747291565,-0.13683588802814484,-0.013146694749593735,0.06004096940159798,0.0,0.0,0.0,0.0,0.0,0.0
1769709164477560304,-0.05589378997683525,-0.7349364161491394,0.9251282215118408,-0.08524501323699951,-0.09778717905282974,0.012638447806239128,-0.9914692044258118,-0.6772627234458923,0.258462131023407,0.19450388848781586,1.00690495967865,0.030950667336583138,-0.08836770057678223,-0.30644503235816956,-0.3808874189853668,-0.2910594642162323,0.7582552433013916,-0.34892189502716064,0.15153615176677704,0.1265266239643097,0.12406118214130402,0.2624431252479553,-1.2544487714767456,-0.15789297223091125,-0.22602248191833496,1.1270085573196411,0.6484783887863159,0.13925670087337494,-0.10514958947896957,-1.4673125743865967,-0.5611366033554077,1.1147366762161255,1.0063034296035767,-0.14974290132522583,-0.011660651303827763,0.05710483342409134,0.0,0.0,0.0,0.0,0.0,0.0
1769709164482442336,-0.05615212395787239,-0.7383825778961182,0.9261027574539185,-0.08719763904809952,-0.10697519779205322,-0.0016309323254972696,-0.9904292821884155,-0.7010735273361206,0.2708703279495239,0.21262313425540924,1.0472487211227417,0.02995391935110092,-0.08359851688146591,-0.3048599362373352,-0.3811686635017395,-0.303754985332489,0.7523579001426697,-0.3406643867492676,0.13730710744857788,0.12497317045927048,0.12343555688858032,0.2629759907722473,-1.26567804813385,-0.16253086924552917,-0.23637685179710388,1.1289619207382202,0.6497607231140137,0.14013154804706573,-0.1034718006849289,-1.476120948791504,-0.5723418593406677,1.1161627769470215,1.0096349716186523,-0.16087624430656433,-0.012499546632170677,0.05525926128029823,0.0,0.0,0.0,0.0,0.0,0.0
1769709164487440687,-0.05615212395787239,-0.7383825778961182,0.9261027574539185,-0.08719763904809952,-0.10697519779205322,-0.0016309323254972696,-0.9904292821884155,-0.7312588691711426,0.2832529842853546,0.22728724777698517,1.084677815437317,0.026935439556837082,-0.07950390130281448,-0.3032492399215698,-0.3811175227165222,-0.31547290086746216,0.743290364742279,-0.3363008201122284,0.1295001059770584,0.12236174941062927,0.12347882241010666,0.26301440596580505,-1.2780457735061646,-0.16637779772281647,-0.24564066529273987,1.1307955980300903,0.6501202583312988,0.14121012389659882,-0.10000836104154587,-1.4842222929000854,-0.5809345245361328,1.116114854812622,1.0141410827636719,-0.17161411046981812,-0.01362606417387724,0.05463608354330063,0.0,0.0,0.0,0.0,0.0,0.0
1769709164492498915,-0.05587652325630188,-0.7411864399909973,0.9276072382926941,-0.08650577068328857,-0.11510513722896576,-0.012831072323024273,-0.9894963502883911,-0.7635065317153931,0.30213797092437744,0.24322360754013062,1.136526346206665,0.022465987130999565,-0.07186806201934814,-0.3021498918533325,-0.38000965118408203,-0.3334849774837494,0.7304816246032715,-0.3330641984939575,0.12401362508535385,0.12024582922458649,0.1216253861784935,0.26420432329177856,-1.2909287214279175,-0.16925400495529175,-0.26241856813430786,1.134858250617981,0.6501801609992981,0.14219282567501068,-0.09857024997472763,-1.491856336593628,-0.5911090970039368,1.1153359413146973,1.0217630863189697,-0.18233998119831085,-0.013997575268149376,0.052442967891693115,0.0,0.0,0.0,0.0,0.0,0.0
1769709164497470231,-0.05587652325630188,-0.7411864399909973,0.9276072382926941,-0.08650577068328857,-0.11510513722896576,-0.012831072323024273,-0.9894963502883911,-0.7858600616455078,0.3153557777404785,0.25452637672424316,1.1751741170883179,0.019167976453900337,-0.06662432104349136,-0.3007267117500305,-0.3791489005088806,-0.34506896138191223,0.7233571410179138,-0.3279433250427246,0.11550712585449219,0.11759423464536667,0.12056057900190353,0.2648284435272217,-1.300504207611084,-0.17034457623958588,-0.27527764439582825,1.137770414352417,0.6497607231140137,0.1422886997461319,-0.09806691855192184,-1.498147964477539,-0.5965619683265686,1.1139577627182007,1.028306484222412,-0.19259847700595856,-0.013745906762778759,0.04924318194389343,0.0,0.0,0.0,0.0,0.0,0.0
1769709164502442171,-0.05514509230852127,-0.7435685992240906,0.9294754862785339,-0.08329539746046066,-0.12145811319351196,-0.020817797631025314,-0.9888764023780823,-0.8081368803977966,0.3280622661113739,0.2639676630496979,1.219463586807251,0.014178312383592129,-0.05843822658061981,-0.2991671562194824,-0.3771035969257355,-0.35341212153434753,0.7149117588996887,-0.3181782066822052,0.0988752543926239,0.11365702003240585,0.11671280115842819,0.26649799942970276,-1.3115895986557007,-0.17132729291915894,-0.28735774755477905,1.142108678817749,0.6495330333709717,0.14213290810585022,-0.09853430092334747,-1.5050150156021118,-0.6006246209144592,1.1109975576400757,1.034670114517212,-0.20276111364364624,-0.013733922503888607,0.04689427465200424,0.0,0.0,0.0,0.0,0.0,0.0
1769709164507439904,-0.05514509230852127,-0.7435685992240906,0.9294754862785339,-0.08329539746046066,-0.12145811319351196,-0.020817797631025314,-0.9888764023780823,-0.8357314467430115,0.34569451212882996,0.26880213618278503,1.259952187538147,0.008670195005834103,-0.050639890134334564,-0.2971644401550293,-0.3725528120994568,-0.36087140440940857,0.703764796257019,-0.3133629262447357,0.09102935343980789,0.11060366779565811,0.11117817461490631,0.26949992775917053,-1.3218361139297485,-0.17135125398635864,-0.29943785071372986,1.1469383239746094,0.6497607231140137,0.14032329618930817,-0.09794707596302032,-1.511821985244751,-0.6045194864273071,1.1074981689453125,1.0412135124206543,-0.2136547714471817,-0.013733922503888607,0.04525243490934372,0.0,0.0,0.0,0.0,0.0,0.0
1769709164512587762,-0.05446774140000343,-0.745444655418396,0.931711733341217,-0.07759340852499008,-0.12829449772834778,-0.02682066150009632,-0.988332211971283,-0.8642805814743042,0.362278550863266,0.2752034664154053,1.32101309299469,0.0022038458846509457,-0.04116927832365036,-0.2933124601840973,-0.3675417900085449,-0.366402268409729,0.6908794045448303,-0.3102755844593048,0.0895620733499527,0.10816634446382523,0.10378162562847137,0.2741337716579437,-1.333400845527649,-0.17156696319580078,-0.3096364140510559,1.1536973714828491,0.6500363349914551,0.13946042954921722,-0.09788715094327927,-1.5175144672393799,-0.6081147193908691,1.102944254875183,1.0480684041976929,-0.22798790037631989,-0.013458284549415112,0.043239083141088486,0.0,0.0,0.0,0.0,0.0,0.0
