1769709164457448053,-0.09040165569570553,-0.6073614572695176,-0.031969704383232836,-0.08203046023845673,0.8168140053749084,3.5133473873138428,-5.809764862060547,2.4554600715637207,5.025925159454346,6.537349224090576,6.66997766494751,0.04269234091043472,0.8704830408096313,-0.27052605152130127,-2.2009847164154053,-1.2599096298217773,0.9027787446975708,0.32841894030570984,-0.011999139562249184,1.2545373439788818,1.0933983325958252,-3.4790685176849365,-1.968097448348999,-0.6611457467079163,0.3574175238609314,-0.21168935298919678,0.39883503317832947,0.36201947927474976,-3.388563632965088,-5.1848554611206055,4.934816360473633,-1.0124273300170898,-1.130543828010559,0.9019807577133179,-0.23930101096630096,0.0,0.0,0.0,0.0,0.0,0.0
1769709164462441423,-0.1029306231345877,-0.6018319047104186,-0.01557882269217463,-0.10646507143974304,0.787143349647522,3.459242105484009,-5.589417457580566,2.9223358631134033,3.011784076690674,7.331474304199219,4.349576950073242,-0.19832268357276917,0.08399397134780884,-0.5312345623970032,-2.562673330307007,-1.1791881322860718,-0.4793262481689453,-0.20878106355667114,-0.6016710996627808,0.8059741258621216,1.091313123703003,-3.3624861240386963,-1.886796474456787,-1.4818254709243774,0.35128161311149597,0.3666214346885681,-0.1288543939590454,0.012271846644580364,-3.1600005626678467,-4.39485502243042,3.888641357421875,-0.6657477021217346,-2.1966605186462402,-0.1288543939590454,0.2208932489156723,0.0,0.0,0.0,0.0,0.0,0.0
1769709164467441302,-0.1029306231345877,-0.6018319047104186,-0.01557882269217463,0.06806783378124237,0.8569565415382385,3.3859384059906006,-6.2864580154418945,2.902700901031494,5.35847282409668,7.80380392074585,2.6120405197143555,0.3158426880836487,0.5410521030426025,0.11453723162412643,-2.4838216304779053,-1.2162764072418213,-0.03629393130540848,-0.7318159937858582,0.08399397134780884,0.9033292531967163,0.598179042339325,-2.906893730163574,-1.7824857234954834,-1.5247769355773926,0.03221359848976135,0.29452431201934814,0.36201947927474976,0.6749515533447266,-2.6798646450042725,-3.9009132385253906,2.555612087249756,-0.09050486981868744,-2.5678839683532715,0.07976700365543365,-0.055223312228918076,0.0,0.0,0.0,0.0,0.0,0.0
1769709164472583743,-0.1073158179056406,-0.5844632261320323,-0.001730143701410905,0.022689277306199074,1.0786134004592896,3.1834800243377686,-5.799947738647461,2.8143434524536133,4.607669353485107,7.427467346191406,1.669326901435852,0.4629879295825958,0.18216875195503235,-0.09381145238876343,-3.66487979888916,-1.331904411315918,0.5625290274620056,-1.1584515571594238,-0.37711578607559204,0.9714124202728271,0.5099328756332397,-2.7212820053100586,-1.3897866010665894,-1.5125051736831665,0.055223312228918076,0.19481556117534637,0.20862139761447906,0.5215535163879395,-2.239612102508545,-3.3057286739349365,2.0877480506896973,0.09357283264398575,-2.5203304290771484,0.2883884012699127,-0.07363107800483704,0.0,0.0,0.0,0.0,0.0,0.0
1769709164477560304,-0.1073158179056406,-0.5844632261320323,-0.001730143701410905,-0.14137165248394012,1.2147489786148071,3.0595619678497314,-5.377796173095703,2.9485156536102295,3.870579242706299,7.536550521850586,1.1214179992675781,0.6032267808914185,0.3141592741012573,0.002181661780923605,-2.5421032905578613,-1.4769848585128784,0.780021071434021,-1.3837995529174805,-0.23655444383621216,0.3917727470397949,0.2584616541862488,-2.440563440322876,-1.3345633745193481,-1.794757604598999,0.3221359848976135,0.34207773208618164,0.23316508531570435,0.10431069880723953,-1.986505150794983,-3.0372819900512695,1.1274759769439697,0.3067961633205414,-2.4666411876678467,0.3436117172241211,-0.8528933525085449,0.0,0.0,0.0,0.0,0.0,0.0
1769709164482442336,-0.11053544223281575,-0.5565786958881547,0.009820041346914048,-0.09773842245340347,1.2531462907791138,2.93215274810791,-5.389795303344727,2.9725141525268555,4.01628303527832,9.161888122558594,-0.15896093845367432,0.8544062972068787,0.35015669465065,-0.056723207235336304,-2.9535024166107178,-1.5784322023391724,1.454373836517334,-2.527740001678467,-0.4096848666667938,-0.05115758255124092,0.13819196820259094,-2.5433402061462402,-1.0829905271530151,-2.2442140579223633,0.4310486316680908,0.2914563715457916,0.012271846644580364,0.5338253378868103,-2.035592555999756,-2.5280003547668457,0.4617282450199127,0.7179030179977417,-2.5126607418060303,-0.45405831933021545,-0.251572847366333,0.0,0.0,0.0,0.0,0.0,0.0
1769709164487440687,-0.11053544223281575,-0.5565786958881547,0.009820041346914048,0.00523598724976182,1.2828168869018555,2.7855453491210938,-5.662502765655518,2.784891128540039,3.114633798599243,8.210683822631836,-0.6105511784553528,0.9472944140434265,0.1843504160642624,0.19198623299598694,-2.6758079528808594,-2.141300916671753,0.9663538932800293,-1.738297700881958,-0.6393826603889465,0.002556245308369398,0.029552839696407318,-2.4144859313964844,-0.8666991591453552,-2.113825559616089,0.4417864978313446,0.12271846830844879,0.3129321038722992,0.6810874938964844,-1.6919808387756348,-2.026388645172119,0.05982525274157524,0.9633399844169617,-2.3838062286376953,-0.22702915966510773,-0.20248547196388245,0.0,0.0,0.0,0.0,0.0,0.0
1769709164492498915,-0.10996785086301676,-0.5185048749743953,0.02388611550417514,-0.07679448276758194,1.3910272121429443,2.6808254718780518,-5.807583332061768,3.078324794769287,2.3004062175750732,8.278314590454102,-0.8133186101913452,1.4107685089111328,0.2628902196884155,0.2105303555727005,-3.011784076690674,-1.8489582538604736,0.6841268539428711,-1.153389573097229,-0.34626084566116333,-0.4038909673690796,0.2610226273536682,-2.3607964515686035,-0.5000777840614319,-2.7580976486206055,0.6688156723976135,0.02147573232650757,0.03681553900241852,0.1533980816602707,-1.4051264524459839,-1.526310920715332,-0.18100973963737488,1.2501944303512573,-2.057068347930908,-0.012271846644580364,-0.5276893973350525,0.0,0.0,0.0,0.0,0.0,0.0
1769709164497470231,-0.10996785086301676,-0.5185048749743953,0.02388611550417514,-0.15358896553516388,1.3945178985595703,2.4556779861450195,-4.903284549713135,2.6485371589660645,2.848938465118408,9.144434928894043,-0.7608336210250854,1.217928171157837,0.378518283367157,0.3087051212787628,-2.2746939659118652,-1.628610372543335,1.0436080694198608,-1.7699674367904663,-0.7885148525238037,-0.27839022874832153,0.1578560769557953,-2.147573232650757,-0.30372822284698486,-2.8393986225128174,0.6672816872596741,-0.10737866163253784,0.055223312228918076,0.0920388475060463,-1.3468351364135742,-1.3330293893814087,-0.30833014845848083,1.4127963781356812,-1.9696314334869385,0.04908738657832146,-0.6074564456939697,0.0,0.0,0.0,0.0,0.0,0.0
1769709164502442171,-0.09961373113736752,-0.4757732781453057,0.046564128349071275,-0.13962632417678833,1.328195333480835,2.2026052474975586,-4.881467819213867,3.007420539855957,1.6473103761672974,9.218611717224121,-0.9538889527320862,1.5387778282165527,0.38724493980407715,0.45814892649650574,-1.6970210075378418,-2.1936607360839844,1.9750922918319702,-3.4132461547851562,-0.7319474816322327,-0.9605376124382019,0.42163777351379395,-2.22580623626709,-0.19788353145122528,-2.702874183654785,0.9878836870193481,-0.03221359848976135,-0.21475732326507568,-0.03681553900241852,-1.3360973596572876,-0.9587380290031433,-0.6488739252090454,1.4726215600967407,-2.2794954776763916,0.0,-0.33133986592292786,0.0,0.0,0.0,0.0,0.0,0.0
1769709164507439904,-0.09961373113736752,-0.4757732781453057,0.046564128349071275,-0.10297441482543945,1.2461649179458618,1.9861844778060913,-4.984005928039551,3.2528576850891113,1.1964856386184692,9.141162872314453,-1.2183029651641846,1.7607508897781372,0.5715953707695007,0.9926559925079346,-1.6833078861236572,-2.5776333808898926,1.0521711111068726,-1.7256340980529785,-0.7182341814041138,-0.9276993274688721,0.5255723595619202,-2.4175539016723633,-0.03681553900241852,-2.2411460876464844,1.043107032775879,0.004601942375302315,-0.30066025257110596,0.14726215600967407,-1.5661944150924683,-0.79460209608078,-0.6381360292434692,1.4664857387542725,-2.412951946258545,-0.006135923322290182,-0.26384469866752625,0.0,0.0,0.0,0.0,0.0,0.0
1769709164512587762,-0.08832081638672443,-0.42283660084200914,0.06971329485338484,-0.12915435433387756,1.0454521179199219,1.7453290224075317,-5.060364246368408,3.40230131149292,0.8759371638298035,9.801115036010742,-1.1664347648620605,1.8084934949874878,0.7275841236114502,1.0450159311294556,-0.8725088238716125,-1.9667679071426392,0.6717308163642883,-0.45702797174453735,-0.5159630179405212,-1.3905436992645264,0.8553135991096497,-2.2150683403015137,-0.06289321184158325,-1.9128741025924683,1.1704274415969849,0.09664079546928406,-0.03681553900241852,0.11044662445783615,-1.182699203491211,-0.6519418358802795,-0.9111846089363098,1.1259419918060303,-2.3224470615386963,0.1288543939590454,-0.6258642077445984,0.0,0.0,0.0,0.0,0.0,0.0
1769709164517445451,-0.08832081638672443,-0.42283660084200914,0.06971329485338484,-0.09424777328968048,0.8045966625213623,1.5097095966339111,-4.688390731811523,3.0870511531829834,0.9119345545768738,10.15454387664795,-0.8453788161277771,1.6630951166152954,0.5705044865608215,0.9064804315567017,-0.5553886890411377,-1.8402315378189087,1.3680843114852905,-1.8327817916870117,-0.6788084506988525,-1.3857510089874268,0.6246965527534485,-1.983437180519104,-0.0015339808305725455,-1.4465439319610596,1.1719614267349243,0.07363107800483704,-0.02454369328916073,0.04295146465301514,-0.748582661151886,-0.7332428693771362,-1.3360973596572876,0.8866409063339233,-2.11075758934021,-0.006135923322290182,-0.49087387323379517,0.0,0.0,0.0,0.0,0.0,0.0
1769709164522442041,-0.07035996950060097,-0.36246867683329886,0.10618571048847061,0.04712388664484024,0.6911503076553345,1.3072514533996582,-4.364414215087891,3.658646583557129,0.7610882520675659,10.038915634155273,-0.8198867440223694,1.8407236337661743,0.006544985342770815,1.2631821632385254,-0.7628024220466614,-1.6918786764144897,1.6049823760986328,-2.219119071960449,-0.23998278379440308,-1.896256923675537,0.5518472194671631,-1.8208352327346802,-0.1871456652879715,-0.9648739695549011,1.320757508277893,-0.015339808538556099,0.0,0.22702915966510773,-0.4954758286476135,-0.5307573676109314,-2.026388645172119,0.6795535087585449,-2.188990592956543,0.0,-0.012271846644580364,0.0,0.0,0.0,0.0,0.0,0.0
