1769810707531055672,0.15524889528751373,-0.00035812106216326356,0.2718973159790039,0.00391592038795352,-0.022053012624382973,0.0016690007178112864,0.9997477531433105,0.00592862069606781,0.9035982489585876,-1.8531500101089478,-0.0012275768676772714,0.9139499068260193,-1.8391449451446533,-0.06374968588352203,0.715324342250824,-1.8610124588012695,0.06539513915777206,0.7130222320556641,-1.8471399545669556
1769810707535798511,0.1556820273399353,-0.0003551737463567406,0.2708168625831604,0.003922995645552874,-0.021364659070968628,0.0016723809530958533,0.9997626543045044,0.005910506006330252,0.9061591029167175,-1.8589167594909668,-0.0011957025853917003,0.9165440797805786,-1.8448811769485474,-0.06387261301279068,0.7161032557487488,-1.8638819456100464,0.0655197724699974,0.7137969136238098,-1.8499892950057983
1769810707540826871,0.15597285330295563,-0.0003532683476805687,0.2701052725315094,0.003933686763048172,-0.02033471129834652,0.0016774256946519017,0.9997841119766235,0.00588343758136034,0.9099690914154053,-1.8674516677856445,-0.0011481157271191478,0.9204027652740479,-1.8533687591552734,-0.06405508518218994,0.7172683477401733,-1.8681193590164185,0.06570474058389664,0.7149547934532166,-1.8541957139968872
1769810707545811822,0.15626512467861176,-0.00035141129046678543,0.2694023847579956,0.003940901719033718,-0.019651247188448906,0.0016807597130537033,0.9997977018356323,0.005865463986992836,0.9124839305877686,-1.8730522394180298,-0.0011168033815920353,0.9229491353034973,-1.8589364290237427,-0.06417516618967056,0.7180418372154236,-1.8708919286727905,0.0658261775970459,0.7157229781150818,-1.8569470643997192
1769810707550813545,0.15685297548770905,-0.0003478395228739828,0.2680298089981079,0.003951975144445896,-0.01863413117825985,0.001685694558545947,0.9998171329498291,0.005838679615408182,0.916205644607544,-1.8812847137451172,-0.0010713789379224181,0.9267164468765259,-1.8671181201934814,-0.06435228139162064,0.7191935777664185,-1.8749512434005737,0.06600407510995865,0.7168658971786499,-1.8609740734100342
1769810707555823618,0.15714815258979797,-0.00034611704177223146,0.2673628330230713,0.003963414579629898,-0.01762956753373146,0.0016905165975913405,0.9998353123664856,0.005812104791402817,0.919858455657959,-1.8892912864685059,-0.0010283743031322956,0.9304125308990479,-1.8750718832015991,-0.06452526152133942,0.7203330397605896,-1.8788766860961914,0.06617572158575058,0.7179955840110779,-1.8648666143417358
1769810707560953534,0.1574438512325287,-0.0003444284084253013,0.266710489988327,0.003971286583691835,-0.01696874387562275,0.0016936460742726922,0.9998466968536377,0.005794527940452099,0.9222497940063477,-1.894487738609314,-0.001001471420750022,0.9328314065933228,-1.8802322149276733,-0.06463800370693207,0.7210849523544312,-1.8814105987548828,0.06628597527742386,0.7187404632568359,-1.8673782348632812
1769810707565814743,0.15788784623146057,-0.00034193883766420186,0.26576244831085205,0.003983500879257917,-0.015994034707546234,0.001698165899142623,0.9998627305030823,0.0057684509083628654,0.925762414932251,-1.902045488357544,-0.0009643654339015484,0.9363831877708435,-1.8877348899841309,-0.06480282545089722,0.722200334072113,-1.885074496269226,0.06644410640001297,0.7198447585105896,-1.8710089921951294
1769810707570814851,0.15818379819393158,-0.0003402939473744482,0.2651519775390625,0.003991756588220596,-0.015356876887381077,0.0017010190058499575,0.9998726844787598,0.005751547869294882,0.928052544593811,-1.9069182872772217,-0.0009415530948899686,0.9386979341506958,-1.8925703763961792,-0.06490946561098099,0.7229366302490234,-1.8874233961105347,0.06654468178749084,0.7205734848976135,-1.8733359575271606
1769810707575816055,0.15862692892551422,-0.0003378248366061598,0.2642709016799927,0.0040040151216089725,-0.014424127526581287,0.0017049612943083048,0.9998865127563477,0.005727559793740511,0.9314048290252686,-1.9139584302902222,-0.0009098712471313775,0.942085325717926,-1.8995543718338013,-0.06506385654211044,0.724033534526825,-1.8908021450042725,0.06668832898139954,0.7216593623161316,-1.8766834735870361
