-0.031456,-0.179124,-0.100961,0.102522,-0.0228271,0.200975,-2.4417,-3.28141,6.34962,2.65021,-3.30974,6.03115,-2.64995,1.5282,6.41107,2.59526,1.61071,6.2259
-0.0295904,-0.168583,-0.0955501,0.132873,-0.00933781,0.18554,-2.45801,-3.2821,6.3524,2.63477,-3.31775,6.03837,-2.66996,1.52583,6.41804,2.57203,1.59531,6.24843
-0.0272614,-0.158734,-0.093156,0.14609,-0.00702776,0.171014,-2.46928,-3.27849,6.35327,2.62383,-3.32238,6.0454,-2.68514,1.53065,6.41532,2.55787,1.5906,6.25856
-0.0250059,-0.149589,-0.0912579,0.158752,-0.00651294,0.158622,-2.47992,-3.27486,6.35418,2.61357,-3.32613,6.05221,-2.69896,1.53607,6.41195,2.54434,1.58704,6.2674
-0.0228717,-0.140945,-0.0896037,0.190436,-0.00666475,0.149361,-2.495,-3.27227,6.356,2.59857,-3.3285,6.05762,-2.71656,1.54048,6.40994,2.52692,1.58498,6.27388
-0.0208376,-0.132487,-0.0882484,0.275483,-0.0074506,0.145463,-2.52354,-3.27216,6.36054,2.56956,-3.32794,6.05978,-2.74657,1.54243,6.4117,2.49717,1.58605,6.27529
-0.018881,-0.123559,-0.0872621,0.489648,-0.00854998,0.152266,-2.58552,-3.27796,6.37185,2.50594,-3.32087,6.05412,-2.80797,1.53809,6.42356,2.43622,1.59409,6.26513
-0.0169523,-0.112904,-0.0865519,1.01133,-0.0109244,0.182581,-3.70407,-3.43418,6.64845,1.38301,-3.16514,5.79205,-3.86589,1.40775,6.71802,1.36667,1.7239,5.9815
-0.0153166,-0.113139,-0.0841964,0.345007,-0.0159841,0.12575,-5.91669,-3.77947,7.32051,-1.03696,-2.90062,5.29702,-5.97013,1.11771,7.39656,-0.941496,1.93455,5.47643
-0.0137485,-0.115218,-0.0799917,-0.346035,-0.0177165,0.0700596,-6.07235,-3.80688,7.46961,-1.39667,-2.94266,5.35575,-6.08075,1.0716,7.51433,-1.2606,1.91812,5.55408
-0.0121777,-0.115828,-0.0741337,-0.686728,-0.0154703,0.0428854,-5.39246,-3.68853,7.35549,-0.796577,-3.07966,5.5815,-5.38139,1.15628,7.36838,-0.649769,1.8221,5.79299
-0.0106101,-0.116128,-0.0669852,-0.874996,-0.0112092,0.0283782,-4.79186,-3.57165,7.26194,-0.262065,-3.20378,5.81188,-4.76393,1.24114,7.23983,-0.112199,1.7433,6.03318
-0.00908606,-0.118258,-0.0580799,-1.24792,-0.0104983,0.00207369,-3.97356,-3.40132,7.09213,0.555469,-3.35512,6.08893,-3.94621,1.37656,7.0196,0.684992,1.64389,6.32173
-0.00759313,-0.118132,-0.0495011,-1.34571,-0.00561129,-0.00444108,-3.47526,-3.28303,6.9614,1.10651,-3.44278,6.25133,-3.45795,1.47101,6.85784,1.20804,1.58566,6.49116
-0.00614003,-0.117308,-0.0412636,-1.3881,0.000394376,-0.00640994,-2.96134,-3.1635,6.81743,1.71586,-3.51631,6.37308,-2.95136,1.57143,6.69283,1.79275,1.52884,6.61775
-0.00473202,-0.115781,-0.0338993,-1.37643,0.00835759,-0.00375824,-2.52147,-3.05162,6.66799,2.29275,-3.57096,6.45323,-2.52844,1.66387,6.52664,2.33338,1.48139,6.70402
-0.00337184,-0.113717,-0.0278029,-1.3144,0.0189098,0.00314312,-2.19373,-2.96431,6.54515,2.77146,-3.59552,6.46968,-2.22161,1.7389,6.40171,2.77736,1.44614,6.72638
-0.00206124,-0.11143,-0.0230375,-1.22118,0.0318831,0.0127729,-1.97301,-2.89482,6.43064,3.16217,-3.60385,6.44397,-2.02494,1.7967,6.29323,3.13116,1.41507,6.70814
-0.000800307,-0.109179,-0.0195003,-1.11329,0.0467731,0.0237699,-1.84,-2.85527,6.36058,3.42642,-3.58381,6.38483,-1.90326,1.82993,6.24101,3.38027,1.40593,6.65298
0.000413371,-0.107123,-0.0170113,-1.00056,0.063153,0.0355223,-1.79531,-2.82754,6.29597,3.616,-3.55751,6.30144,-1.87468,1.85218,6.20136,3.55215,1.39317,6.57531
